resolucion,expediente,matricula,curso,margen,punto,X,Y,sistema,orden_publicacion,bo,url,consulta
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,izq,LRi03,3562362.39,7277907.55,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,izq,LRi04,3562323.68,7277890.38,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,der,LRd05,3561743.32,7278140.02,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,der,LRd06,3561827.23,7278273.32,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,der,LRd07,3561843.22,7278298.71,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,der,LRd08,3561886.48,7278343.35,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,inund,Lli01,3562567.79,7277987.6,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,inund,Lli02,3562566.24,7277947.38,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,inund,Lli03,3562587.28,7277858.8,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi01,3559873.77,7267912.67,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi02,3559945.75,7267906.33,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi03,3559949.81,7267911.43,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi04,3560002.62,7267907.13,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi05,3560017.65,7267905.15,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi06,3560034.22,7267907.06,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi07,3560047.25,7267905.88,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi08,3560080.03,7267903.28,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi09,3560104.46,7267899.49,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi10,3560118.37,7267901.95,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi11,3560139.02,7267901.27,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi12,3560173.78,7267897.32,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,izq,LRi13,3560202.23,7267905.3,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,der,LRd14,3559858.09,7267810.14,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,der,LRd15,3559924.72,7267786.17,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,der,LRd16,3560006.23,7267785.19,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,der,LRd17,3560096.06,7267788.95,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
201/13,34-214.573/12,"s/n, sección B, Vaqueros",Vaqueros,der,LRd18,3560218.94,7267794.18,Posgar (declarado),100035385,"19.109, 23/07/2013, pág. 4741",https://boletinoficialsalta.gob.ar/pdfs/2013/19109.pdf,19/09/2026
94/12,0050034-71.745/2011-0,4027,Castellanos,izq,V9,3553057.65,7269001.32,sin declarar (encabezados «Longitud/Latitud» con valores Gauss-Krüger),100035965,"19.130, 22/08/2013, pág. 5492",https://boletinoficialsalta.gob.ar/pdfs/2013/19130.pdf,19/09/2026
94/12,0050034-71.745/2011-0,4027,Castellanos,izq,V10,3553062.57,7269000.49,sin declarar (encabezados «Longitud/Latitud» con valores Gauss-Krüger),100035965,"19.130, 22/08/2013, pág. 5492",https://boletinoficialsalta.gob.ar/pdfs/2013/19130.pdf,19/09/2026
94/12,0050034-71.745/2011-0,4027,Castellanos,der,V13,3553001.11,7268890.57,sin declarar (encabezados «Longitud/Latitud» con valores Gauss-Krüger),100035965,"19.130, 22/08/2013, pág. 5492",https://boletinoficialsalta.gob.ar/pdfs/2013/19130.pdf,19/09/2026
94/12,0050034-71.745/2011-0,4027,Castellanos,der,V14,3553184.9,7268843.41,sin declarar (encabezados «Longitud/Latitud» con valores Gauss-Krüger),100035965,"19.130, 22/08/2013, pág. 5492",https://boletinoficialsalta.gob.ar/pdfs/2013/19130.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi16,3558051.43,7271477.5,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi17,3558084.54,7271481.9,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi18,3558106.49,7271478.6,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi19,3558360.59,7271392.35,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi20,3558469.39,7271405.58,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd36,3558293.35,7271335.58,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd35,3558160.64,7271379.56,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd34,3558091.66,7271369.0,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd33,3558018.53,7271365.55,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd32,3557947.88,7271378.79,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd31,3557834.2,7271370.43,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd30,3557752.02,7271376.9,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd29,3557689.42,7271376.71,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd28,3557623.83,7271390.33,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd27,3557578.27,7271414.07,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd26,3557544.88,7271437.62,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd25,3557532.23,7271439.01,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd24,3557518.03,7271433.08,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd23,3557469.31,7271424.43,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd22,3557414.19,7271406.93,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,der,LRd21,3557370.65,7271381.52,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi1,3557363.34,7271423.31,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi2,3557405.36,7271441.03,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi3,3557416.97,7271442.92,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi4,3557437.33,7271450.23,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi5,3557470.77,7271457.54,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi6,3557492.48,7271469.75,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi7,3557517.3,7271475.45,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi8,3557530.45,7271473.47,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi9,3557547.62,7271465.09,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi10,3557578.81,7271466.4,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi11,3557632.44,7271464.07,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi12,3557715.57,7271447.44,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi13,3557773.28,7271451.42,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi14,3557876.1,7271448.65,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
80/14,34-240.329/12,"3989, fracción 78, Finca Vaqueros",Quintín o Pacará,izq,LRi15,3557930.85,7271441.46,Gauss-Krüger (declarado),100040761,"19.286, 21/04/2014, pág. 2412",https://boletinoficialsalta.gob.ar/pdfs/2014/19286.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,izq,LRI-01,3560483.87,7271321.97,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,izq,LRI-02,3560564.66,7271243.1,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,izq,LRI-03,3560600.14,7271220.74,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,der,LRD-01,3560353.84,7271209.8,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,der,LRD-02,3560390.22,7271168.36,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,der,LRD-03,3560499.5,7271104.53,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,inund,Li-01,3560286.11,7271161.99,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,inund,Li-02,3560319.19,7271127.46,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,inund,Li-03,3560383.56,7271031.41,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
14/16,34-125.733/15,"4445, fracción 195, Finca Vaqueros",Wierna,inund,Li-04,3560440.5,7270958.55,"Gauss-Krüger (declarado; columnas rotuladas Y, X a la manera geodésica)",100052551,"19.740, 15/03/2016, págs. 25-26",https://boletinoficialsalta.gob.ar/boletindigital/2016/19740.pdf,19/09/2026
144/17,34-202.169/15,40 (ampliación),Vaqueros,der,LRmd1a,3560344.88,7267793.62,sin declarar; el edicto rotula X la coordenada norte y Y la este,100060566,"20.042, 15/06/2017, pág. 44",https://boletinoficialsalta.gob.ar/boletindigital/2017/20042.pdf,19/09/2026
144/17,34-202.169/15,40 (ampliación),Vaqueros,der,LRmd2a,3560319.88,7267797.12,sin declarar; el edicto rotula X la coordenada norte y Y la este,100060566,"20.042, 15/06/2017, pág. 44",https://boletinoficialsalta.gob.ar/boletindigital/2017/20042.pdf,19/09/2026
144/17,34-202.169/15,40 (ampliación),Vaqueros,der,LRmd3a,3560264.24,7267801.36,sin declarar; el edicto rotula X la coordenada norte y Y la este,100060566,"20.042, 15/06/2017, pág. 44",https://boletinoficialsalta.gob.ar/boletindigital/2017/20042.pdf,19/09/2026
144/17,34-202.169/15,40 (ampliación),Vaqueros,der,LRmd4a,3560229.39,7267802.74,sin declarar; el edicto rotula X la coordenada norte y Y la este,100060566,"20.042, 15/06/2017, pág. 44",https://boletinoficialsalta.gob.ar/boletindigital/2017/20042.pdf,19/09/2026
144/17,34-202.169/15,40 (ampliación),Vaqueros,izq,LRmi5a,3560354.21,7267934.2,sin declarar; el edicto rotula X la coordenada norte y Y la este,100060566,"20.042, 15/06/2017, pág. 44",https://boletinoficialsalta.gob.ar/boletindigital/2017/20042.pdf,19/09/2026
144/17,34-202.169/15,40 (ampliación),Vaqueros,izq,LRmi6a,3560321.86,7267930.35,sin declarar; el edicto rotula X la coordenada norte y Y la este,100060566,"20.042, 15/06/2017, pág. 44",https://boletinoficialsalta.gob.ar/boletindigital/2017/20042.pdf,19/09/2026
144/17,34-202.169/15,40 (ampliación),Vaqueros,izq,LRmi7a,3560286.73,7267930.81,sin declarar; el edicto rotula X la coordenada norte y Y la este,100060566,"20.042, 15/06/2017, pág. 44",https://boletinoficialsalta.gob.ar/boletindigital/2017/20042.pdf,19/09/2026
144/17,34-202.169/15,40 (ampliación),Vaqueros,izq,LRmi8a,3560244.52,7267920.83,sin declarar; el edicto rotula X la coordenada norte y Y la este,100060566,"20.042, 15/06/2017, pág. 44",https://boletinoficialsalta.gob.ar/boletindigital/2017/20042.pdf,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-1,3556178.83,7270309.12,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-2,3556208.0,7270298.33,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-3,3556268.62,7270242.35,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-4,3556322.85,7270218.28,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-5,3556401.81,7270197.75,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-6,3556452.14,7270166.03,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-7,3556482.08,7270097.56,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-8,3556530.22,7270048.62,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-9,3556599.0,7270034.78,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-10,3556619.56,7270014.75,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-11,3556633.37,7270013.77,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-12,3556682.03,7270039.31,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-13,3556896.43,7270104.6,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-14,3557051.13,7270106.84,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-15,3557229.3,7270030.92,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-16,3557345.26,7270020.28,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-17,3557589.51,7269989.94,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
